ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
39009947;52;36.4;36.6;28.1;27.8;-73;-0.53;0;0.57;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.987;0;28;0.052;0.046;39006124;0.8226;0.0253;40.8784;1.4648;1.017;230.4;0;-0.43;0;7531;7547.26;1;39006124;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010071;52;36.4;36.4;28;27.8;-73.2;-0.53;0;0.56;-0.14;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;317.22;0;28;0.052;0.045;39009948;0.8226;0.0253;40.8784;1.4648;1.017;230.42;0;-0.41;0;7531;7547.26;1;39010007;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010128;52;36.4;36.4;28;27.7;-74.1;-0.55;0;0.57;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;317.287;0;28;0.052;0.045;39010072;0.8226;0.0253;40.8784;1.4648;1.017;230.421;0;0.28;0;7531;7547.26;1;39010081;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010194;52;36.4;36.5;28;27.7;-74.6;-0.43;0;0.47;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;317.062;0;28;0.053;0.045;39010128;0.8226;0.0253;40.8784;1.4648;1.017;230.422;0;0.15;0;7531;7547.26;1;39010149;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010262;52;36.5;36.4;28;27.7;-74.6;-0.53;0;0.57;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.842;0;28;0.053;0.045;39010195;0.8226;0.0253;40.8784;1.4648;1.017;230.422;0;-0.52;0;7531;7547.26;1;39010217;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010331;52;36.4;36.3;28;27.8;-74.8;-0.51;0;0.53;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.695;0;28;0.054;0.046;39010289;0.8226;0.0253;40.8784;1.4648;1.017;230.424;0;-0.5;0;7531;7547.26;1;39010289;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010375;52;36.4;36.4;28;27.7;-74.5;-0.46;0;0.48;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.635;0;28;0.054;0.045;39010289;0.8226;0.0253;40.8784;1.4648;1.017;230.424;0;-0.5;0;7531;7547.26;1;39010289;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010444;52;36.4;36.5;28;27.8;-74.4;-0.44;0;0.49;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.694;0;28;0.052;0.046;39010376;0.8226;0.0253;40.8784;1.4648;1.017;230.426;0;-0.8;0;7531;7547.26;1;39010398;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010555;52;36.4;36.4;28;27.8;-74.2;-0.51;0;0.54;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.582;0;28;0.053;0.045;39010445;0.8226;0.0253;40.8784;1.4648;1.017;230.427;0;-0.67;0;7531;7547.26;1;39010467;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010624;52;36.4;36.4;28;27.7;-74;-0.54;0;0.56;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.552;0;28;0.053;0.046;39010556;0.8226;0.0253;40.8784;1.4648;1.017;230.43;-0.01;-0.81;0;7531;7547.26;1;39010579;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010691;52;36.4;36.4;28;27.8;-73.1;-0.58;0;0.6;-0.14;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.502;0;28;0.053;0.045;39010625;0.8226;0.0253;40.8784;1.4648;1.017;230.431;0;-0.1;0;7531;7547.26;1;39010646;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010805;52;36.4;36.5;28;27.8;-74.5;-0.34;0;0.42;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.6;0;28;0.052;0.046;39010692;0.8226;0.0253;40.8784;1.4648;1.017;230.432;0;0.07;0;7531;7547.26;1;39010714;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010871;52;36.4;36.5;28;27.8;-74.8;-0.52;0;0.56;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.742;0;28;0.052;0.046;39010805;0.8226;0.0253;40.8784;1.4648;1.017;230.433;0;-0.46;0;7531;7547.26;1;39010827;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39010938;52;36.4;36.5;28;27.8;-74.8;-0.48;0;0.51;-0.11;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.599;0;28;0.053;0.046;39010873;0.8226;0.0253;40.8784;1.4648;1.017;230.434;0;-0.36;0;7531;7547.26;1;39010893;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011028;52;36.4;36.4;27.9;27.7;-73.7;-0.61;0;0.62;-0.14;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.311;0;28;0.054;0.046;39010939;0.8226;0.0253;40.8784;1.4648;1.017;230.434;0;0.03;0;7531;7547.26;1;39010986;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011074;52;36.4;36.5;28.1;27.8;-73.2;-0.53;0;0.57;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.139;0;28;0.053;0.046;39011029;0.8226;0.0253;40.8784;1.4648;1.017;230.436;0;0.06;0;7531;7547.26;1;39010986;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011141;52;36.4;36.5;28;27.8;-72.9;-0.5;0;0.56;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.13;0;28;0.053;0.046;39011076;0.8226;0.0253;40.8784;1.4648;1.017;230.437;0;-0.04;0;7531;7547.26;1;39011095;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011230;52;36.4;36.5;28;27.8;-73;-0.55;0;0.58;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.877;0;28;0.054;0.046;39011143;0.8226;0.0253;40.8784;1.4648;1.017;230.438;0;0.22;0;7531;7547.26;1;39011164;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011299;52;36.4;36.4;27.9;27.7;-72.9;-0.59;0;0.61;-0.14;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.86;0;28;0.053;0.047;39011231;0.8226;0.0253;40.8784;1.4648;1.017;230.439;0;-0.28;0;7531;7547.26;1;39011253;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011365;52;36.4;36.6;28;27.7;-72.6;-0.59;0;0.64;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.867;0;28;0.053;0.046;39011300;0.8226;0.0253;40.8784;1.4648;1.017;230.44;0;0.1;0;7531;7547.26;1;39011321;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011443;52;36.4;36.5;28;27.7;-73.5;-0.35;0;0.44;-0.07;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.737;0;28;0.052;0.046;39011389;0.8226;0.0253;40.8784;1.4648;1.017;230.441;0;-0.21;0;7531;7547.26;1;39011389;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011523;52;36.4;36.4;27.9;27.7;-74.5;-0.33;0;0.39;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.58;0;28;0.051;0.046;39011478;0.8226;0.0253;40.8784;1.4648;1.017;230.443;0;0.11;0;7531;7547.26;1;39011478;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011595;52;36.4;36.5;28;27.8;-73.9;-0.42;0;0.5;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.775;0;28;0.051;0.047;39011523;0.8226;0.0253;40.8784;1.4648;1.017;230.443;0;-0.14;0;7531;7547.26;1;39011554;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011657;52;36.4;36.5;28.1;27.8;-73.6;-0.41;0;0.47;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.822;0;28;0.052;0.047;39011596;0.8226;0.0253;40.8784;1.4648;1.017;230.444;-0.01;-0.66;0;7531;7547.26;1;39011624;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011770;51.9;36.4;36.5;28.2;27.9;-73.9;-0.56;0;0.61;-0.11;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.943;0;28;0.052;0.046;39011658;0.8226;0.0253;40.8784;1.4648;1.017;230.445;0;-0.29;0;7531;7547.26;1;39011702;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011838;52;36.4;36.4;27.9;27.7;-74;-0.49;0;0.53;-0.11;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.805;0;28;0.053;0.046;39011775;0.8226;0.0253;40.8784;1.4648;1.017;230.445;0;-0.33;0;7531;7547.26;1;39011794;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011908;52;36.4;36.4;28;27.7;-73.7;-0.4;0;0.46;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.824;0;28;0.052;0.047;39011865;0.8226;0.0253;40.8784;1.4648;1.017;230.446;0;-0.74;0;7531;7547.26;1;39011866;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39011974;52;36.4;36.4;28.1;27.8;-74.2;-0.39;0;0.43;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.841;0;28;0.051;0.047;39011908;0.8226;0.0253;40.8784;1.4648;1.017;230.447;0;-0.23;0;7531;7547.26;1;39011931;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012064;52;36.4;36.5;27.8;27.6;-73.5;-0.57;0;0.59;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.809;0;28;0.052;0.047;39011975;0.8226;0.0253;40.8784;1.4648;1.017;230.448;0;0.13;0;7531;7547.26;1;39012019;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012133;52;36.4;36.4;27.9;27.7;-73.4;-0.4;0;0.44;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.585;0;28;0.052;0.046;39012065;0.8226;0.0253;40.8784;1.4648;1.017;230.449;0;0.16;0;7531;7547.26;1;39012087;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012244;52;36.4;36.5;27.9;27.7;-74.1;-0.46;0;0.52;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.149;0;28;0.053;0.046;39012133;0.8226;0.0253;40.8784;1.4648;1.017;230.45;0;-0.19;0;7531;7547.26;1;39012155;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012311;52;36.4;36.4;28;27.7;-73.9;-0.37;0;0.44;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.045;0;28;0.052;0.047;39012245;0.8226;0.0253;40.8784;1.4648;1.017;230.452;0;0.13;0;7531;7547.26;1;39012267;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012378;52;36.4;36.4;28.1;27.8;-73.7;-0.42;0;0.49;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.082;0;28;0.052;0.047;39012313;0.8226;0.0253;40.8784;1.4648;1.017;230.452;0;0.37;0;7531;7547.26;1;39012335;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012469;52;36.4;36.5;28;27.7;-73.4;-0.42;0;0.49;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.06;0;28;0.052;0.047;39012379;0.8226;0.0253;40.8784;1.4648;1.017;230.453;0;-0.23;0;7531;7547.26;1;39012427;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012515;52;36.4;36.5;28;27.8;-73.6;-0.39;0;0.45;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.095;0;28;0.051;0.047;39012470;0.8226;0.0253;40.8784;1.4648;1.017;230.454;0;0.17;0;7531;7547.26;1;39012427;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012582;52;36.4;36.3;27.9;27.7;-73.8;-0.39;0;0.48;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.05;0;28;0.052;0.047;39012517;0.8226;0.0253;40.8784;1.4648;1.017;230.455;0;-0.16;0;7531;7547.26;1;39012538;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012672;52;36.4;36.5;28;27.8;-74.1;-0.47;0;0.52;-0.11;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.075;0;28;0.052;0.047;39012583;0.8226;0.0253;40.8784;1.4648;1.017;230.455;0;-0.17;0;7531;7547.26;1;39012603;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012741;52;36.4;36.4;28;27.8;-74.2;-0.38;0;0.45;-0.07;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.043;0;28;0.052;0.047;39012673;0.8226;0.0253;40.8784;1.4648;1.017;230.456;0;-0.21;0;7531;7547.26;1;39012697;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012807;52;36.4;36.4;27.9;27.6;-73.8;-0.56;0;0.66;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.097;0;28;0.052;0.047;39012741;0.8226;0.0253;40.8784;1.4648;1.017;230.457;0;0.11;0;7531;7547.26;1;39012762;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012875;52;36.4;36.4;27.9;27.7;-73.7;-0.59;0;0.62;-0.14;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.048;0;28;0.052;0.047;39012829;0.8226;0.0253;40.8784;1.4648;1.017;230.458;-0.01;-1.03;0;7531;7547.26;1;39012829;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39012965;52;36.4;36.4;27.9;27.7;-73.7;-0.42;0;0.48;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.077;0;28;0.052;0.047;39012920;0.8226;0.0253;40.8784;1.4648;1.017;230.46;-0.01;-0.65;0;7531;7547.26;1;39012920;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013032;52;36.4;36.4;28;27.7;-73.8;-0.24;0;0.33;-0.05;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.182;0;28;0.049;0.047;39012965;0.8226;0.0253;40.8784;1.4648;1.017;230.46;0;-0.56;0;7531;7547.26;1;39012987;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013122;52;36.4;36.6;28;27.7;-73.8;-0.29;0;0.37;-0.06;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.089;0;28;0.05;0.047;39013033;0.8226;0.0253;40.8784;1.4648;1.017;230.46;0;0.3;0;7531;7547.26;1;39013055;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013212;52;36.4;36.5;28;27.7;-74.5;-0.38;0;0.45;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.091;0;28;0.051;0.047;39013124;0.8226;0.0253;40.8784;1.4648;1.017;230.461;0;0.05;0;7531;7547.26;1;39013143;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013281;52;36.5;36.5;28.1;27.8;-74.9;-0.21;0;0.29;-0.04;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.083;0;28;0.05;0.047;39013213;0.8226;0.0253;40.8784;1.4648;1.017;230.461;0;-0.85;0;7531;7547.26;1;39013233;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013344;52;36.5;36.5;27.9;27.7;-75.3;-0.31;0;0.41;-0.07;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.095;0;28;0.051;0.047;39013281;0.8226;0.0253;40.8784;1.4648;1.017;230.461;0;-0.14;0;7531;7547.26;1;39013300;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013412;52;36.5;36.5;28;27.7;-74.1;-0.46;0;0.5;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.231;0;28;0.051;0.047;39013346;0.8226;0.0253;40.8784;1.4648;1.017;230.461;0;-0.3;0;7531;7547.26;1;39013377;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013481;52;36.4;36.4;28;27.7;-73.9;-0.46;0;0.56;-0.1;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.36;0;28;0.051;0.047;39013445;0.8226;0.0253;40.8784;1.4648;1.017;230.462;-0.01;-0.49;0;7531;7547.26;1;39013445;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013552;52;36.4;36.4;28;27.7;-73.8;-0.54;0;0.57;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.592;0;28;0.051;0.047;39013485;0.8226;0.0253;40.8784;1.4648;1.017;230.463;0;-0.19;0;7531;7547.26;1;39013528;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013651;52;36.4;36.4;27.9;27.7;-73.8;-0.59;0;0.62;-0.14;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.004;0;28;0.05;0.047;39013553;0.8226;0.0253;40.8784;1.4648;1.017;230.463;0;-0.6;0;7531;7547.26;1;39013528;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013684;52;36.4;36.4;27.9;27.7;-73.9;-0.49;0;0.49;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.931;0;28;0.051;0.046;39013652;0.8226;0.0253;40.8784;1.4648;1.017;230.464;0;-0.12;0;7531;7547.26;1;39013684;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013781;52;36.4;36.4;27.9;27.6;-73.8;-0.51;0;0.54;-0.11;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.09;0;28;0.052;0.047;39013684;0.8226;0.0253;40.8784;1.4648;1.017;230.465;0;-0.48;0;7531;7547.26;1;39013684;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013847;52;36.4;36.4;28;27.8;-74;-0.32;0;0.39;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.156;0;28;0.051;0.046;39013782;0.8226;0.0253;40.8784;1.4648;1.017;230.465;0;-0.38;0;7531;7547.26;1;39013798;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39013947;52;36.4;36.5;28;27.7;-74.2;-0.29;0;0.38;-0.06;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;316.03;0;28;0.052;0.046;39013847;0.8226;0.0253;40.8784;1.4648;1.017;230.466;0;-0.21;0;7531;7547.26;1;39013864;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014027;52;36.4;36.5;28.1;27.9;-74.3;-0.16;0;0.23;-0.04;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.886;0;28;0.051;0.046;39013948;0.8226;0.0253;40.8784;1.4648;1.017;230.467;0;0.16;0;7531;7547.26;1;39013957;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014098;52;36.5;36.6;28;27.8;-74.4;-0.26;0;0.37;-0.05;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.964;0;28;0.051;0.046;39014028;0.8226;0.0253;40.8784;1.4648;1.017;230.467;-0.01;-0.44;0;7531;7547.26;1;39014043;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014198;52;36.4;36.5;28.1;27.8;-75.1;-0.34;0;0.4;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.83;0;28;0.052;0.046;39014099;0.8226;0.0253;40.8784;1.4648;1.017;230.468;0;0.01;0;7531;7547.26;1;39014117;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014265;52;36.4;36.4;28;27.7;-75.2;-0.34;0;0.39;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.726;0;28;0.051;0.047;39014199;0.8226;0.0253;40.8784;1.4648;1.017;230.468;0;-0.18;0;7531;7547.26;1;39014214;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014369;52;36.4;36.4;27.9;27.7;-74.7;-0.47;0;0.49;-0.12;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.613;0;28;0.053;0.047;39014266;0.8226;0.0253;40.8784;1.4648;1.017;230.469;0.01;0.08;0;7531;7547.26;1;39014214;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014427;52;36.4;36.4;28;27.7;-74.2;-0.4;0;0.47;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.457;0;28;0.052;0.047;39014371;0.8226;0.0253;40.8784;1.4648;1.017;230.469;0;-0.1;0;7531;7547.26;1;39014405;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014472;52;36.4;36.5;27.8;27.6;-73.9;-0.39;0;0.46;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.368;0;28;0.052;0.047;39014428;0.8226;0.0253;40.8784;1.4648;1.017;230.47;0;0.09;0;7531;7547.26;1;39014405;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014538;52;36.4;36.5;27.9;27.7;-74.1;-0.33;0;0.41;-0.07;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.512;0;28;0.05;0.047;39014473;0.8226;0.0253;40.8784;1.4648;1.017;230.47;0;-0.35;0;7531;7547.26;1;39014519;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014639;52;36.4;36.4;28;27.7;-73.2;-0.56;0;0.6;-0.13;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.653;0;28;0.052;0.047;39014551;0.8226;0.0253;40.8784;1.4648;1.017;230.471;0;0.26;0;7531;7547.26;1;39014583;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014724;52;36.4;36.4;27.9;27.7;-74.2;-0.36;0;0.42;-0.08;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.729;0;28;0.05;0.046;39014639;0.8226;0.0253;40.8784;1.4648;1.017;230.472;0;-0.6;0;7531;7547.26;1;39014679;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39014768;52;36.4;36.4;28;27.7;-74.4;-0.34;0;0.41;-0.09;0;0;0.8226;0.0253;40.8784;1.4648;519873;520995;315.688;0;28;0.051;0.047;39014724;0.8226;0.0253;40.8784;1.4648;1.017;230.473;0;-0.31;0;7531;7547.26;1;39014679;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
